url,naslov,kraj,ime,vrsta,nadstropje,leto,velikost,cena,ponudnik,dan,mesec
/oglasi-oddaja/horjul-stanovanje_6191856/,HORJUL,HORJUL,HORJUL,Stanovanje,1,1980,75.0,400.0,Zasebna ponudba,1,1
/oglasi-oddaja/horjul-hisa_6195413/,HORJUL,HORJUL,HORJUL,Hiša,,2005,169.8,1300.0,"Renex, Tadej Tanšek s.p.",1,1
/oglasi-oddaja/horjul-poslovni-prostor_6180632/,HORJUL,HORJUL,HORJUL,Poslovni prostor,,1999,200.0,2400.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal",1,1
/oglasi-oddaja/hotedrsica-46-stanovanje_6197064/,"HOTEDRŠICA, 46",HOTEDRŠICA,"HOTEDRŠICA, 46",Stanovanje,P,2000,120.0,500.0,Zasebna ponudba,1,1
/oglàsi-prodaja/menges-trdinov-trg-stanovanje_5789989/,"MENGEŠ, TRDINOV TRG",MENGEŠ,"MENGEŠ, TRDINOV TRG",Stanovanje,1,2008,55.0,,Zasebna ponudba,1,1
/oglasi-oddaja/hrastnik-stanovanje_6195700/,HRASTNIK,HRASTNIK,HRASTNIK,Stanovanje,P,1984,24.3,220.0,Nepremičnina posredovanje d.o.o.,1,1
/oglasi-oddaja/hrastnik-stanovanje_6197753/,HRASTNIK,HRASTNIK,HRASTNIK,Stanovanje,VP,1960,49.2,1.0,"ELO d.o.o., PE Ljubljana",1,1
/oglasi-oddaja/hrpelje-poslovni-prostor_6150845/,HRPELJE,HRPELJE,HRPELJE,Poslovni prostor,,2007,1275.0,4500.0,"Agencia d.o.o., PE Obala",1,1
/oglasi-oddaja/hrpelje-oic-kozina-9-poslovni-prostor_6189148/,"HRPELJE, OIC KOZINA 9",HRPELJE,"HRPELJE, OIC KOZINA 9",Poslovni prostor,ME,2005,400.0,2500.0,P+5 d.o.o. Inženiring,1,1
/oglasi-oddaja/hrusevo-hisa_6066661/,HRUŠEVO,HRUŠEVO,HRUŠEVO,Hiša,,1987,376.0,2400.0,LJUBLJANA NEPREMIČNINE d.o.o.,1,1
/oglasi-oddaja/hrvatini-stanovanje_6194614/,HRVATINI,HRVATINI,HRVATINI,Stanovanje,1,1999,78.0,650.0,Zasebna ponudba,1,1
/oglasi-oddaja/idrija-strogi-center-stanovanje_6195316/,"IDRIJA, STROGI CENTER",IDRIJA,"IDRIJA, STROGI CENTER",Stanovanje,M,2010,64.0,350.0,Zasebna ponudba,1,1
/oglasi-oddaja/ig-stanovanje_6196691/,IG,IG,IG,Stanovanje,P,2010,30.0,180.0,Zasebna ponudba,1,1
/oglasi-oddaja/ig-golo-stanovanje_6197541/,"IG, GOLO",IG,"IG, GOLO",Stanovanje,M,2007,148.0,500.0,"STAN nepremičnine d.o.o., Ljubljana",1,1
/oglasi-oddaja/ihan-hisa_6194045/,IHAN,IHAN,IHAN,Hiša,P+1,1960,150.0,650.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/ilirska-bistrica-poslovni-prostor_6182933/,ILIRSKA BISTRICA,ILIRSKA BISTRICA,ILIRSKA BISTRICA,Poslovni prostor,P,1969,13.0,135.0,Zasebna ponudba,1,1
/oglasi-oddaja/ilirska-bistrica-center-stanovanje_6192196/,"ILIRSKA BISTRICA, CENTER",ILIRSKA BISTRICA,"ILIRSKA BISTRICA, CENTER",Stanovanje,1,2008,75.0,380.0,Zasebna ponudba,1,1
/oglasi-oddaja/ilirska-bistrica-center-mimoza-poslovni-prostor_6082137/,"ILIRSKA BISTRICA, CENTER MIMOZA",ILIRSKA BISTRICA,"ILIRSKA BISTRICA, CENTER MIMOZA",Poslovni prostor,1,1981,65.8,550.0,"Ruj Nepremičnine, Jernej Suša, s.p.",1,1
/oglasi-oddaja/ilirska-bistrica-vilharjeva-cesta-18-6250-poslovni-prostor_6190685/,"ILIRSKA BISTRICA, VILHARJEVA CESTA 18 6250",ILIRSKA BISTRICA,"ILIRSKA BISTRICA, VILHARJEVA CESTA 18 6250",Poslovni prostor,P,2005,210.0,12.0,Zasebna ponudba,1,1
/oglasi-oddaja/ivancna-gorica-stanovanje_6197744/,IVANČNA GORICA,IVANČNA GORICA,IVANČNA GORICA,Stanovanje,2,1977,49.5,350.0,"Ažur Trading, d.o.o.",1,1
/oglasi-oddaja/ivancna-gorica-poslovni-prostor_6192727/,IVANČNA GORICA,IVANČNA GORICA,IVANČNA GORICA,Poslovni prostor,2,2003,108.0,750.0,"Ažur Trading, d.o.o.",1,1
/oglasi-oddaja/ivancna-gorica-poslovni-prostor_6192737/,IVANČNA GORICA,IVANČNA GORICA,IVANČNA GORICA,Poslovni prostor,2,2003,108.0,750.0,"Ažur Trading, d.o.o.",1,1
/oglasi-oddaja/ivancna-gorica-poslovni-prostor_6118525/,IVANČNA GORICA,IVANČNA GORICA,IVANČNA GORICA,Poslovni prostor,P,2000,500.0,2500.0,ABC nepremičnine d.o.o.,1,1
/oglasi-oddaja/ivancna-gorica-malo-hudo-poslovni-prostor_6157241/,"IVANČNA GORICA, MALO HUDO",IVANČNA GORICA,"IVANČNA GORICA, MALO HUDO",Poslovni prostor,,2017,800.0,4000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal",1,1
/oglasi-oddaja/ivancna-gorica-stantetova-ulica-9-poslovni-prostor_6194056/,"IVANČNA GORICA, STANTETOVA ULICA 9",IVANČNA GORICA,"IVANČNA GORICA, STANTETOVA ULICA 9",Poslovni prostor,1,2017,15.0,210.0,Erge d.o.o.,1,1
/oglasi-oddaja/ivancna-gorica-sticna-poslovni-prostor_6038588/,"IVANČNA GORICA, STIČNA",IVANČNA GORICA,"IVANČNA GORICA, STIČNA",Poslovni prostor,P,2005,70.0,480.0,"Ažur Trading, d.o.o.",1,1
/oglasi-oddaja/izola-poslovni-prostor_6157186/,IZOLA,IZOLA,IZOLA,Poslovni prostor,1,2005,19.0,280.0,"INVESTMOND nepremičnine, Edmond Petrovič s.p.",1,1
/oglasi-oddaja/izola-poslovni-prostor_6179501/,IZOLA,IZOLA,IZOLA,Poslovni prostor,1,2004,23.0,207.0,"Aeon nepremičnine, d.o.o., Century 21 Primorska",1,1
/oglasi-oddaja/izola-poslovni-prostor_6171644/,IZOLA,IZOLA,IZOLA,Poslovni prostor,1,2010,30.92,278.28000000000003,Marketing Galeb d.o.o.,1,1
/oglasi-oddaja/izola-poslovni-prostor_6169617/,IZOLA,IZOLA,IZOLA,Poslovni prostor,1,1950,94.0,658.0,"Gorenjska banka d.d., Kranj",1,1
/oglasi-oddaja/izola-poslovni-prostor_6165926/,IZOLA,IZOLA,IZOLA,Poslovni prostor,P,1970,120.0,800.0,"INVESTMOND nepremičnine, Edmond Petrovič s.p.",1,1
/oglasi-oddaja/izola-belveder-55-mq-od-25-09-stanovanje_6189912/,"IZOLA, BELVEDER 55 MQ - OD 25. 09",IZOLA,"IZOLA, BELVEDER 55 MQ - OD 25. 09",Stanovanje,VP,2016,55.0,600.0,Zasebna ponudba,1,1
/oglasi-oddaja/izola-center-poslovni-prostor_6194331/,"IZOLA, CENTER",IZOLA,"IZOLA, CENTER",Poslovni prostor,P,2010,55.0,600.0,Agencia d.o.o.,1,1
/oglasi-oddaja/izola-dostopno-in-vidno-poslovni-prostor_5931616/,"IZOLA, DOSTOPNO IN VIDNO",IZOLA,"IZOLA, DOSTOPNO IN VIDNO",Poslovni prostor,1,2010,42.38,381.42,Marketing Galeb d.o.o.,1,1
/oglasi-oddaja/izola-industrijska-cona-poslovni-prostor_6191372/,"IZOLA, INDUSTRIJSKA CONA",IZOLA,"IZOLA, INDUSTRIJSKA CONA",Poslovni prostor,P,2002,176.0,1200.0,Zasebna ponudba,1,1
/oglasi-oddaja/izola-industrijska-cona-poslovni-prostor_5751784/,"IZOLA, INDUSTRIJSKA CONA",IZOLA,"IZOLA, INDUSTRIJSKA CONA",Poslovni prostor,P,1965,600.0,3000.0,"Nepremičninska družba, d.o.o., PE RE/MAX Obala",1,1
/oglasi-oddaja/izola-industrijska-in-trgovska-cona-poslovni-prostor_5936973/,"IZOLA, INDUSTRIJSKA IN TRGOVSKA CONA",IZOLA,"IZOLA, INDUSTRIJSKA IN TRGOVSKA CONA",Poslovni prostor,K,2009,3288.0,26304.0,Obala nepremičnine d.o.o.,1,1
/oglasi-oddaja/izola-kajuhova-stanovanje_5998249/,"IZOLA, KAJUHOVA",IZOLA,"IZOLA, KAJUHOVA",Stanovanje,1,2014,90.0,890.0,"Nepremičninska družba, d.o.o., PE RE/MAX Obala",1,1
/oglasi-oddaja/izola-livade-stanovanje_6152652/,"IZOLA, LIVADE",IZOLA,"IZOLA, LIVADE",Stanovanje,P,1983,15.0,200.0,Zasebna ponudba,1,1
/oglasi-oddaja/izola-livade-poslovni-prostor_6163727/,"IZOLA, LIVADE",IZOLA,"IZOLA, LIVADE",Poslovni prostor,,2006,20.0,250.0,"Agencia d.o.o., PE Obala",1,1
/oglasi-oddaja/izola-livade-stanovanje_5625423/,"IZOLA, LIVADE",IZOLA,"IZOLA, LIVADE",Stanovanje,1,2012,70.0,,Zasebna ponudba,1,1
/oglasi-oddaja/izola-livade-ob-presernovi-cesti-poslovni-prostor_6167603/,"IZOLA, LIVADE OB PREŠERNOVI CESTI",IZOLA,"IZOLA, LIVADE OB PREŠERNOVI CESTI",Poslovni prostor,K,2002,91.0,245.0,"INVESTMOND nepremičnine, Edmond Petrovič s.p.",1,1
/oglasi-oddaja/izola-livade-industrijska-cona-poslovni-prostor_5932172/,"IZOLA, LIVADE, INDUSTRIJSKA CONA",IZOLA,"IZOLA, LIVADE, INDUSTRIJSKA CONA",Poslovni prostor,1,2009,44.0,484.0,"Agencia d.o.o., PE Obala",1,1
/oglasi-oddaja/izola-livade-industrijska-cona-poslovni-prostor_5932167/,"IZOLA, LIVADE, INDUSTRIJSKA CONA",IZOLA,"IZOLA, LIVADE, INDUSTRIJSKA CONA",Poslovni prostor,1,2009,89.0,979.0,"Agencia d.o.o., PE Obala",1,1
/oglasi-oddaja/izola-livade-presernova-cesta-garaza_6167570/,"IZOLA, LIVADE, PREŠERNOVA CESTA",IZOLA,"IZOLA, LIVADE, PREŠERNOVA CESTA",Garaža,K,2002,91.0,245.0,"INVESTMOND nepremičnine, Edmond Petrovič s.p.",1,1
/oglasi-oddaja/izola-nazorjeva-ulica-stanovanje_6196871/,"IZOLA, NAZORJEVA ULICA",IZOLA,"IZOLA, NAZORJEVA ULICA",Stanovanje,2,1967,28.0,360.0,Zasebna ponudba,1,1
/oglasi-oddaja/izola-ob-obali-poslovni-prostor_6196803/,"IZOLA, OB OBALI",IZOLA,"IZOLA, OB OBALI",Poslovni prostor,P,1967,81.0,120690.0,"Nepremičninska družba, d.o.o., PE RE/MAX Obala",1,1
/oglasi-oddaja/izola-oktoberske-revolucija-17-poslovni-prostor_6176589/,"IZOLA, OKTOBERSKE REVOLUCIJA 17",IZOLA,"IZOLA, OKTOBERSKE REVOLUCIJA 17",Poslovni prostor,P,2012,70.0,600.0,Zasebna ponudba,1,1
/oglasi-oddaja/izola-polje-stanovanje_6192903/,"IZOLA, POLJE",IZOLA,"IZOLA, POLJE",Stanovanje,2,2008,36.0,550.0,Zasebna ponudba,1,1
/oglasi-oddaja/izola-presernova-cesta-poslovni-prostor_5984245/,"IZOLA, PREŠERNOVA CESTA",IZOLA,"IZOLA, PREŠERNOVA CESTA",Poslovni prostor,P,2000,36.2,500.0,"Returnet, nepremičnine in poslovno svetovanje, Jana Klenar Aydin, s.p.",1,1
/oglasi-oddaja/izola-pri-zdr-domu-poslovni-prostor_6143947/,"IZOLA, PRI ZDR. DOMU",IZOLA,"IZOLA, PRI ZDR. DOMU",Poslovni prostor,P,2002,119.0,900.0,"Nepremičnine Izola, d.o.o.",1,1
/oglasi-oddaja/izola-ulica-oktobrske-revolucije-poslovni-prostor_6165047/,"IZOLA, ULICA OKTOBRSKE REVOLUCIJE",IZOLA,"IZOLA, ULICA OKTOBRSKE REVOLUCIJE",Poslovni prostor,P,1970,119.0,800.0,"Nepremičninska družba, d.o.o., PE RE/MAX Obala",1,1
/oglasi-oddaja/jagodje-stanovanje_6188412/,JAGODJE,JAGODJE,JAGODJE,Stanovanje,2,2016,56.0,850.0,Zasebna ponudba,1,1
/oġlasi-prodaja/piran-prvomajski-trg-stanovanje_5797084/,"PIRAN, PRVOMAJSKI TRG",PIRAN,"PIRAN, PRVOMAJSKI TRG",Stanovanje,2,1880,35.0,,"RE/MAX Obala, Nepremičninska družba, d.o.o.",1,1
/oglasi-oddaja/jagodje-izola-stanovanje_5517419/,"JAGODJE, IZOLA",JAGODJE,"JAGODJE, IZOLA",Stanovanje,P,1984,55.0,,Zasebna ponudba,1,1
/oglasi-oddaja/jahorina-bih-vikend_5308760/,JAHORINA - BIH,JAHORINA - BIH,JAHORINA - BIH,Vikend,,1987,100.0,,Zasebna ponudba,1,1
/oglasi-oddaja/jahorina-bih-hisa_5496335/,"JAHORINA, BIH",JAHORINA,"JAHORINA, BIH",Hiša,,1975,90.0,,Zasebna ponudba,1,1
/oglasi-oddaja/janezovski-vrh-poslovni-prostor_6067885/,JANEŽOVSKI VRH,JANEŽOVSKI VRH,JANEŽOVSKI VRH,Poslovni prostor,P,2013,15.7,110.0,Atrium nepremičnine d.o.o.,1,1
/oglasi-oddaja/janezovski-vrh-poslovni-prostor_6067884/,JANEŽOVSKI VRH,JANEŽOVSKI VRH,JANEŽOVSKI VRH,Poslovni prostor,P,2013,138.7,500.0,Atrium nepremičnine d.o.o.,1,1
/oglasi-oddaja/jarse-jarska-cesta-13-1000-lj-stanovanje_6197062/,"JARŠE, JARSKA CESTA 13, 1000 LJ.",JARŠE,"JARŠE, JARSKA CESTA 13, 1000 LJ.",Stanovanje,VP,1962,36.7,400.0,Zasebna ponudba,1,1
/oglasi-oddaja/jesenice-stanovanje_6197763/,JESENICE,JESENICE,JESENICE,Stanovanje,1,1726,24.0,290.0,Zasebna ponudba,1,1
/oglasi-oddaja/jesenice-poslovni-prostor_6144568/,JESENICE,JESENICE,JESENICE,Poslovni prostor,,1700,26.4,200.0,Makler Bled d.o.o.,1,1
/oglasi-oddaja/jesenice-poslovni-prostor_6027824/,JESENICE,JESENICE,JESENICE,Poslovni prostor,1,1978,40.0,200.0,Fesst nepremičnine d.o.o.,1,1
/oglasi-oddaja/jesenice-poslovni-prostor_6027825/,JESENICE,JESENICE,JESENICE,Poslovni prostor,1,1978,120.0,600.0,Fesst nepremičnine d.o.o.,1,1
/oglasi-oddaja/jesenice-poslovni-prostor_6027821/,JESENICE,JESENICE,JESENICE,Poslovni prostor,1,1978,346.0,1730.0,Fesst nepremičnine d.o.o.,1,1
/oglasi-oddaja/jesenice-center-poslovni-prostor_6194005/,"JESENICE, CENTER",JESENICE,"JESENICE, CENTER",Poslovni prostor,,1960,183.31,1800.0,Zasebna ponudba,1,1
/oglasi-oddaja/jesenice-cesta-marsala-tita-poslovni-prostor_6147746/,"JESENICE, CESTA MARŠALA TITA",JESENICE,"JESENICE, CESTA MARŠALA TITA",Poslovni prostor,P,1980,101.7,750.0,Exedra nepremičnine - Dragan Dušanić s.p.,1,1
/oglasi-oddaja/jesenice-cesta-marsala-tita-poslovni-prostor_6197254/,"JESENICE, CESTA MARŠALA TITA",JESENICE,"JESENICE, CESTA MARŠALA TITA",Poslovni prostor,1,1962,415.0,800.0,METROPOLA IN d.o.o.,1,1
/oglasi-oddaja/jesenice-cesta-marsala-tita-poslovni-prostor_5923701/,"JESENICE, CESTA MARŠALA TITA",JESENICE,"JESENICE, CESTA MARŠALA TITA",Poslovni prostor,1,2013,599.54,1900.0,"Bonita N-11 d.o.o., Dom projekt Šuvak nepremičnine",1,1
/oglasi-oddaja/jesenice-jesenica-poslovni-prostor_6194640/,"JESENICE, JESENICA",JESENICE,"JESENICE, JESENICA",Poslovni prostor,P,1980,100.0,800.0,Zasebna ponudba,1,1
/oglasi-oddaja/jesenice-plavz-stanovanje_6193826/,"JESENICE, PLAVŽ",JESENICE,"JESENICE, PLAVŽ",Stanovanje,5,1974,57.0,470.0,Zasebna ponudba,1,1
/oglasi-oddaja/jesenice-titova-ulica-poslovni-prostor_6135077/,"JESENICE, TITOVA ULICA",JESENICE,"JESENICE, TITOVA ULICA",Poslovni prostor,P,1966,64.4,400.0,Exedra nepremičnine - Dragan Dušanić s.p.,1,1
/oglasi-oddaja/jesenice-zgornji-plavz-hrusica-poslovni-prostor_6146422/,"JESENICE, ZGORNJI PLAVŽ - HRUŠICA",JESENICE,"JESENICE, ZGORNJI PLAVŽ - HRUŠICA",Poslovni prostor,,2015,245.0,1715.0,"Bonita N-11 d.o.o., Dom projekt Šuvak nepremičnine",1,1
/oglasi-oddaja/jezero-hisa_6185276/,JEZERO,JEZERO,JEZERO,Hiša,P+M,1953,110.0,600.0,ALFA-INT nepremičnine d.o.o.,1,1
/oglasi-oddaja/jezica-poslovni-prostor_6110675/,JEŽICA,JEŽICA,JEŽICA,Poslovni prostor,K+P+M,1900,359.0,3000.0,LJUBLJANA NEPREMIČNINE d.o.o.,1,1
/oglasi-oddaja/jezica-hisa_6139785/,JEŽICA,JEŽICA,JEŽICA,Hiša,K+P+1,1900,359.0,3200.0,Rocco nepremičnine d.o.o.,1,1
/oglasi-oddaja/jezica-hisa_6091931/,JEŽICA,JEŽICA,JEŽICA,Hiša,K+P+M,1900,359.0,3000.0,LJUBLJANA NEPREMIČNINE d.o.o.,1,1
/oglasi-oddaja/jezica-bezigrad-ob-dunajski-stanovanje_6191497/,"JEŽICA, BEŽIGRAD, OB DUNAJSKI",JEŽICA,"JEŽICA, BEŽIGRAD, OB DUNAJSKI",Stanovanje,,2011,11.0,240.0,Zasebna ponudba,1,1
/oglàsi-oddaja/lj-vic-na-zacetku-trzaske-stanovanje_5788351/,"LJ. VIČ, NA ZAČETKU TRŽAŠKE",LJ. VIČ,"LJ. VIČ, NA ZAČETKU TRŽAŠKE",Stanovanje,,2006,16.0,100.0,Zasebna ponudba,1,1
/oglasi-oddaja/kal-nad-kanalom-pri-smuciscu-stanovanje_6170481/,"KAL NAD KANALOM, PRI SMUČIŠČU",KAL NAD KANALOM,"KAL NAD KANALOM, PRI SMUČIŠČU",Stanovanje,,2017,120.0,400.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal",1,1
/oglasi-oddaja/kalce-stanovanje_6164167/,KALCE,KALCE,KALCE,Stanovanje,1,2008,45.0,340.0,Zasebna ponudba,1,1
/oglasi-oddaja/kamnica-stanovanje_6187285/,KAMNICA,KAMNICA,KAMNICA,Stanovanje,P,2010,63.0,410.0,Zasebna ponudba,1,1
/oglasi-oddaja/kamnica-poslovni-prostor_6048987/,KAMNICA,KAMNICA,KAMNICA,Poslovni prostor,,1935,156.4,800.0,"C-nep agencija, d.o.o.",1,1
/oglasi-oddaja/kamnica-koroska-cesta-stanovanje_6195848/,"KAMNICA, KOROŠKA CESTA",KAMNICA,"KAMNICA, KOROŠKA CESTA",Stanovanje,3,2008,80.21,500.0,Zasebna ponudba,1,1
/oglasi-oddaja/kamnik-stanovanje_6188748/,KAMNIK,KAMNIK,KAMNIK,Stanovanje,4,2007,38.0,450.0,Zasebna ponudba,1,1
/oglasi-oddaja/kamnik-poslovni-prostor_5996608/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,VP,2010,62.0,368.90000000000003,Lares nepremičninska družba d.o.o.,1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6183521/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,P+1,1500,135.8,900.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6115639/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,,1949,145.0,550.0,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6091701/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,,1980,400.0,2400.0,Apeling d.o.o.,1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6144269/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,1,2009,500.0,2500.0,"Nepremičninski inženiring, Edi Debernardi s.p.",1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6063816/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,,1975,500.0,2000.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6167591/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,P,1974,568.7,2598.9590000000003,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6168381/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,P,1974,648.6,2750.0640000000003,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6115643/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,,1949,675.0,2200.5,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6093243/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,K+P,1969,684.3,4776.414,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6063814/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,,1975,700.0,2450.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6063815/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,,1975,1200.0,4200.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6167590/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,P,1974,1209.0,5404.23,"Stoja trade, d.o.o., Ljubljana",1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6063817/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,,1975,2200.0,7700.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6063818/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,,1975,3000.0,10500.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/kamnik-poslovni-prostor_6063819/,KAMNIK,KAMNIK,KAMNIK,Poslovni prostor,,1975,4000.0,14000.0,REGROUP d.o.o.,1,1
/oglasi-oddaja/kamnik-pod-krimom-poslovni-prostor_5953228/,KAMNIK POD KRIMOM,KAMNIK POD KRIMOM,KAMNIK POD KRIMOM,Poslovni prostor,P,2010,1000.0,1300.0,"Abax d.o.o., PE Abax Ljubljana",1,1
/oglasi-oddaja/kamnik-center-stanovanje_6196860/,"KAMNIK, CENTER",KAMNIK,"KAMNIK, CENTER",Stanovanje,P,2004,23.0,300.0,Zasebna ponudba,1,1
/oglasi-oddaja/kamnik-center-kamnika-poslovni-prostor_6113581/,"KAMNIK, CENTER KAMNIKA",KAMNIK,"KAMNIK, CENTER KAMNIKA",Poslovni prostor,P,2007,40.0,350.0,Zasebna ponudba,1,1
/oglasi-oddaja/kamnik-gornji-log-2-poslovni-prostor_6182046/,"KAMNIK, GORNJI LOG 2",KAMNIK,"KAMNIK, GORNJI LOG 2",Poslovni prostor,VP,1995,62.0,368.90000000000003,S-Invest d.o.o.,1,1
/oglasi-oddaja/kamnik-kamniska-obvoznica-perovo-poslovni-prostor_6163788/,"KAMNIK, KAMNIŠKA OBVOZNICA - PEROVO",KAMNIK,"KAMNIK, KAMNIŠKA OBVOZNICA - PEROVO",Poslovni prostor,P,1993,272.45,1500.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",1,1
/oglasi-oddaja/kamnik-mali-grad-poslovni-prostor_5808977/,"KAMNIK, MALI GRAD",KAMNIK,"KAMNIK, MALI GRAD",Poslovni prostor,1,2005,75.6,529.1999999999999,Pun nepremičnine d.o.o.,1,1
/oglasi-oddaja/kamnik-mali-grad-brez-provizije-poslovni-prostor_5238281/,"KAMNIK, MALI GRAD - BREZ PROVIZIJE",KAMNIK,"KAMNIK, MALI GRAD - BREZ PROVIZIJE",Poslovni prostor,P,2003,40.0,400.0,Pun nepremičnine d.o.o.,1,1
/oglasi-oddaja/kamnik-moznost-kompenzacije-poslovni-prostor_5299740/,"KAMNIK, MOŽNOST KOMPENZACIJE",KAMNIK,"KAMNIK, MOŽNOST KOMPENZACIJE",Poslovni prostor,2,1983,424.0,1696.0,Akustika group d.o.o.,1,1
/oglasi-oddaja/kamnik-perovo-poslovni-prostor_6194620/,"KAMNIK, PEROVO",KAMNIK,"KAMNIK, PEROVO",Poslovni prostor,P+M,1992,44.5,500.0,ALFA-INT nepremičnine d.o.o.,1,1
/oglasi-oddaja/kamnik-stavba-bivsi-noc-in-dan-garaza_6156260/,"KAMNIK, STAVBA BIVŠI NOČ IN DAN",KAMNIK,"KAMNIK, STAVBA BIVŠI NOČ IN DAN",Garaža,PK,2000,12.5,40.0,Zasebna ponudba,1,1
/oglasi-oddaja/kamnik-steletova-cesta-23ab-garaza_6185253/,"KAMNIK, STELETOVA CESTA 23AB",KAMNIK,"KAMNIK, STELETOVA CESTA 23AB",Garaža,,2006,11.5,40.0,Zasebna ponudba,1,1
/oglasi-oddaja/kamnik-smarca-poslovni-prostor_6197515/,"KAMNIK, ŠMARCA",KAMNIK,"KAMNIK, ŠMARCA",Poslovni prostor,P,1980,140.0,840.0,"MA - nepremičninska družba, Marko Alič s.p.",1,1
/oglasi-oddaja/kamnik-smarca-poslovni-prostor_6197488/,"KAMNIK, ŠMARCA",KAMNIK,"KAMNIK, ŠMARCA",Poslovni prostor,P,1995,252.0,1260.0,"MA - nepremičninska družba, Marko Alič s.p.",1,1
/oglasi-oddaja/kamnik-usnjarska-ulica-poslovni-prostor_5910407/,"KAMNIK, USNJARSKA ULICA",KAMNIK,"KAMNIK, USNJARSKA ULICA",Poslovni prostor,,1975,70.0,350.0,Apeling d.o.o.,1,1
/oglasi-oddaja/kamnik-zebljarska-poslovni-prostor_5882616/,"KAMNIK, ŽEBLJARSKA",KAMNIK,"KAMNIK, ŽEBLJARSKA",Poslovni prostor,,1975,80.0,,Apeling d.o.o.,1,1
/oglasi-oddaja/kamnje-soncna-razgledna-lega-vikend_6164158/,"KAMNJE, SONCNA RAZGLEDNA LEGA",KAMNJE,"KAMNJE, SONCNA RAZGLEDNA LEGA",Vikend,P+1,2017,80.0,300.0,Zasebna ponudba,1,1
/oglasi-oddaja/kampel-predmestje-kopra-stanovanje_6194621/,"KAMPEL, PREDMESTJE KOPRA",KAMPEL,"KAMPEL, PREDMESTJE KOPRA",Stanovanje,P,2003,90.0,1400.0,Zasebna ponudba,1,1
/oglasi-oddaja/kampor-rab-hisa_5247625/,"KAMPOR, RAB",KAMPOR,"KAMPOR, RAB",Hiša,,2000,50.0,,Zasebna ponudba,1,1
/oglasi-oddaja/kaprije-otok-pocitniski-objekt_5405400/,"KAPRIJE, OTOK",KAPRIJE,"KAPRIJE, OTOK",Počitniški objekt,,2005,50.0,,Zasebna ponudba,1,1
/oglasi-oddaja/karigador-novigrad-istra-pocitniski-objekt_5837132/,"KARIGADOR, NOVIGRAD, ISTRA",KARIGADOR,"KARIGADOR, NOVIGRAD, ISTRA",Počitniški objekt,1,2007,45.0,,Zasebna ponudba,1,1
/oglasi-oddaja/kasaze-petrovce-poslovni-prostor_6192600/,"KASAZE, PETROVČE",KASAZE,"KASAZE, PETROVČE",Poslovni prostor,P,1960,100.0,500.0,Zasebna ponudba,1,1
/oglasi-oddaja/kidricevo-sobe-blizu-avtoceste-stanovanje_6158150/,"KIDRIČEVO, SOBE, BLIZU AVTOCESTE",KIDRIČEVO,"KIDRIČEVO, SOBE, BLIZU AVTOCESTE",Stanovanje,P,1975,33.0,200.0,"Dividenda d.o.o., PE Ptuj",1,1
